Id	Text	Info_Label	Risk_Level	Risk_Label_Reason	Original_Split
1239616544365256704	Mayor Khan likes to tell everyone 10000 die every year in London due to poor air quality. 800 every month! (Khan lies) 59 die of coronavirus in UK everyone panics	INFORMATIVE	Medium	informative but not High/Low	original_test
1239244660280786944	Wishing a speedy recovery to the EU's former #CFSP High Representative. Please be careful, everyone: Former NATO chief Javier Solana has coronavirus: source HTTPURL #COVIDー19	INFORMATIVE	Low	recovery/discharge	original_test
1236863904422084608	GOOD News about recoveries from CoronaVirus we need that I wish the media would lift to help anxieties. Thanks for sharing @USER #Coronavirus @USER Over 50,000 people have recovered from coronavirus around the world, according to Johns Hopkins HTTPURL	INFORMATIVE	Low	recovery/discharge	original_test
1241363174726627330	"The Health minister @USER said all the six positive cases reported were ""imported cases from different regions with travel history and not community transmitted"". Of 3 new cases, 2 are from Thailand and the other is from New Zealand. #Covid_19 HTTPURL"	INFORMATIVE	High	new/first regional case or death	original_test
1246361058786168834	#Coronavirus | 93-year-old Thomas, the oldest patient to recover from #COVID19 in Kerala, and his 86-year-old wife Mariamma returned home on Friday after undergoing treatment at the Government Medical College Hospital, Kottayam, for 23 days. HTTPURL	INFORMATIVE	Low	recovery/discharge	original_test
1236238116383535106	Sindh defeats #Corona! 1st patient of #CoronaVirus in #Pakistan travelled to Karachi from Iran, was kept in isolation &amp; treated for 11 days. His all reports negative now, will be discharged today. Weldone Health Department Sindh, Weldone AKUH. #PakistanZindabad #CoronaVirusUpdate	INFORMATIVE	Low	recovery/discharge	original_test
1240171098542690304	I have a sore throat, dry cough, headache &amp; im feeling weak.Yesterday on @USER permanet secretary for ministry of health said if anyone suspects they have #COVID2019 they must stay at home &amp; call a number there's a team deployed to assist from home. I need the contact	INFORMATIVE	Medium	informative but not High/Low	original_test
1248701348280967169	@USER I heard this boy moved from CT to Peshawar and has passed from the coronavirus. He too had no underlying conditions aside from two previous deaths. HTTPURL	INFORMATIVE	High	death/fatality	original_test
1246010781755486208	With cases breaching the 1m mark, here is your daily Coronavirus update. #COVID19Pandemic HTTPURL	INFORMATIVE	High	increase/new count >=100 (1000000)	original_test
1242844664929140736	Footage from #PrinceCharles' last engagement before coronavirus diagnosis HTTPURL The Prince of Wales's last public engagement before testing positive for the coronavirus was on March 12	INFORMATIVE	Medium	informative but not High/Low	original_test
1250868473900797952	❤️🙏🏽 Dr Brownstein | 85 COVID Patients at The Center for Holistic Medicine: Zero Hospitalizations and No Deaths. #Coronavirus #Covid19 HTTPURL	INFORMATIVE	High	death/fatality	original_test
1241154201373282307	Coming up in #PTN: COVID-19 cases climb to 19; Jamaica's ports to be closed for two weeks, starting Saturday at 11.59 p.m. #TVJNews	INFORMATIVE	Medium	informative but not High/Low	original_test
1236154092810092544	#UPDATE: The FL Health Dept confirmed two #COVID19-related deaths in a Friday statement. The previously reported Santa Rosa County resident, along with a new Lee County resident, have both died following international trips.	INFORMATIVE	High	death/fatality	original_test
1242526829103153153	QATAR SETS THE EXAMPLE: Gulf country commits $150 million in aid to Gaza as the territory confirms its first two cases of Coronavirus.. World Health Organization also sent dozens of test kits and protective gear to health workers in #Gaza. HTTPURL HTTPURL	INFORMATIVE	High	new/first regional case or death	original_test
1236121622353981440	MD Dept of Health reports potential COVID-19 exposure risk in #MoCo Gov Hogan &amp; the Maryland Department of Health announced that one of the three cases of Coronavirus Disease 2019, or COVID-19, attended a gathering at The Villages at Rockville on Fri. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1237849773484335104	@USER @USER Healthy 33 yr old. Died of Covid19. What happens as healthy young drs/nurses even just get sick/put on quarantine? Reduced capacity, more ppl die. &amp; reports from around the world indicate healthy non-hospital workers in their 30s, 40s, 50s are in ICU and yes, sometimes dying.	INFORMATIVE	High	death/fatality	original_test
1241644986426208256	Bihar: The 38-year-old man who has passed away at AIIMS in Patna and tested positive for #COVID19, had foreign travel history to Qatar. #CoronaUpdatesInIndia	INFORMATIVE	High	death/fatality	original_test
1250639717818945538	When our children put us on house/yard quarantine (3/13/20) because of the Coronavirus there was roughly 2k cases in the US. Today (4/15/20) there’s over 600k people infected &amp; nearly 25k deaths &amp; as I understand 95% of the deaths are over 65 years old. So Thankful we are loved!	INFORMATIVE	High	death/fatality	original_test
1236319341223858176	The Israel Defense Forces (IDF) have quarantined some 1,262 soldiers over suspicions they may have contracted the #coronavirus, reports say. The IDF said on Friday that most of the soldiers currently in quarantine had recently returned from holiday abroad. HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1236149845057888257	Fighting Stigma : Doctors using artificial intelligence to track coronavirus outbreak: A team headquartered at Boston Children's Hospital is implementing ... of novel coronavirus, and more than 3,200 have died -- most in China. HTTPURL	INFORMATIVE	High	death/fatality	original_test
1251510118430183424	The entire US has lost 458 jobs to each person killed or put in the ICU by COVID-19. Free Sweden has lost 23. So who is doing better again? HTTPURL Free So. Dak. has lost 7 people, with 63 hospitalized (ICU not reported) and has lowest unemployment in the country.	INFORMATIVE	High	death/fatality	original_test
1242928399888285696	Former Massachusetts Governor Michael Dukakis is in a Los Angeles hospital with pneumonia. The 87-year old tested negative for the coronavirus.	INFORMATIVE	Low	negative/no confirmed/suspected case	original_test
1250420212391804928	Daily update, April 15, 2020. The U.S. has now suffered a total of 29,897 deaths due to covid. 29,897 is 0.00914281346% of America's population of 327,000,000. Remember, we were told one to two million, then 100,000 to 200,000 would die? Herd immunity, not lockdowns, stops virus.	INFORMATIVE	High	death/fatality	original_test
1243021052579586048	Hmm. Mitch misspoke, says CNN the exact vote on the stimulus deal is 95 ayes no nays, BUT there are absentees including Rand Paul who is isolated having tested positive for COVID-19. House will vote on FRIDAY morning — they want to review the bill.	INFORMATIVE	Medium	informative but not High/Low	original_test
1237277005361475584	"The victim, a man living at an elderly care facility, ""was infected with #COVID19 (and) passed away last night,"" the province's health officer Bonnie Henry told reporters. Officials have not released the victim's age HTTPURL"	INFORMATIVE	High	death/fatality	original_test
1236132369163317248	@USER @USER @USER @USER She went to Methodist but is in the biocontaminent unit at UNMC now. It’s reported that Methodist suspected Coronavirus when she presented so they took all necessary precautions:	INFORMATIVE	Low	negative/no confirmed/suspected case	original_test
1244611263797383169	Total positive cases of coronavirus as of 6 p.m. Sunday, March 29, according to the Florida Department of Health. 4,768 – Florida Residents | 8 – Florida Cases Repatriated | 182 – Non-Florida Residents | 60 – Deaths HTTPURL	INFORMATIVE	High	death/fatality	original_test
1246056813696598016	Carole Cadwalladr @USER has gone completely insane over COVID-19. She accused the isolating PM @USER of “hiding” from Prime Minister’s questions and is now attacking @USER for going back to work after testing positive on doctor’s advice.	INFORMATIVE	Medium	informative but not High/Low	original_test
1247035101982199819	"@USER @USER @USER @USER @USER If you mouseover the dots in WY you can see number of cases. Their 200 cases are spread out, not concentrated. That is the 3rd source I have seen citing 200 cases and this one shows where they are. Gonna have to say your claim of ""overwhelmed"" by Covid-19 appears to be bunk."	INFORMATIVE	Medium	informative but not High/Low	original_test
1245681511694729216	Simple. There is no way mega China suffers 3k deaths and mini Italy 13K. Trump says he can’t confirm China’s coronavirus case numbers, warns of 'horrific' days to come HTTPURL	INFORMATIVE	High	death/fatality	original_test
1249030610200346624	"Now 91 Korea cases of ""re-activation""/re-infection or false neg tests of COVID virus, up from 51 earlier in wk HTTPURL Whatever the answer, it's not good news; whether bad and, if so, how bad depends on more info. Reinfection, esp if have antibodies, would be bad."	INFORMATIVE	Medium	informative but not High/Low	original_test
1241306220146962433	The young doctor Usama who was screening coronavirus patients at entry point of #GilgitBaltistan reportedly passed away, he was admitted in hospital during his duty when health condition started deteriorating yesterday, the cause of death yet to be ascertained. Rest in prace #RIP HTTPURL	INFORMATIVE	High	death/fatality	original_test
1241176380982747137	The UP Community lost a great individual due to COVID-19. My condolences to the family of Dean Aileen 😔😔😔	INFORMATIVE	Medium	informative but not High/Low	original_test
1244635759300222977	Another good day. My second covid test came back negative. Doctors had been really worried about the first being false-negative because: 1. My symptoms align really closely 2. Medication for my other condition can seriously worsen Covid So, now i start medication. Huzzah! HTTPURL	INFORMATIVE	Medium	informative but not High/Low	original_test
1242696396290977797	Coronavirus cases to rise as more overseas Singaporeans return home, says Health Minister. Singapore has carried out abt 39,000 tests for #COVIDー19 (or 6,800 tests per million people, compared with around 6,500 in South Korea, and 1,000 in Taiwan.) HTTPURL	INFORMATIVE	High	surge/spike/rapid growth	original_test
